"#Report name","Broadcast RCs by popularity - Browsers"
"#Site","broadcastredbutton"
"#Reporting period","01-10-2018 until 31-10-2018"
"#Segment","All browsers"
"#Visit filter","All visits"
"#Event filter","All events"

"#Broadcast MHEG RCs by Popularity - Browsers"

"action_type","rc_transition"
"action_name","transition"

"destination_rc","Browsers"
"/d/r/ne/1c2","28,230"
"/d/r/sp/2e5","28,189"
"/d/r/ne/ad","28,114"
"/tier1/rc/en/EntertainmentNewsTopStory","28,051"
"/tier1/rc/sp/SportFootballFinalsHeadlines","27,876"
"/tier1/rc/ne/14SimpleStory7","27,826"
"/d/r/ne/49","27,755"
"/d/r/sp/HKK","27,749"
"/d/r/ne/30e","27,728"
"/c/tvIp_BLR","27,630"
"/d/r/ne/IJH","27,549"
"/d/r/sp/114","27,283"
"/d/r/ne/128","27,247"
"/tier1/rc/ne/NewsUKRegionsWalesHeadlines","27,015"
"/d/r/ne/286","27,012"
"/d/r/sp/216","26,995"
"/d/r/ne/1b7","26,987"
"/d/r/sp/1c4","26,805"
"/d/r/ne/183","26,795"
"/tier1/rc/ne/NewsUKRegionsNorthWest","26,778"
"/tier1/rc/ne/14SimpleStory8","26,671"
"/tier1/rc/ne/NewsHealth","26,571"
"/d/r/ne/173","26,563"
"/d/r/tr/3b1","26,539"
"/d/r/ne/ILG","26,507"
"/d/r/ne/7b","26,495"
"/d/r/sp/14f","26,452"
"/d/r/ne/262","26,352"
"/d/r/ne/15f","26,301"
"/d/r/en/4e","26,285"
"/d/r/ne/IKT","26,229"
"/d/r/ne/284","26,127"
"/tier1/rc/ne/14SimpleStory9","26,084"
"/d/r/tr/41a","26,023"
"/d/r/ne/10d","25,968"
"/d/r/sp/HKL","25,933"
"/d/r/sp/339","25,928"
"/d/r/ne/2f6","25,911"
"/c/tvIp_B2HD","25,845"
"/d/r/tr/40c","25,781"
"/b/bridge_BPMT","25,619"
"/d/r/en/249","25,521"
"/d/r/sp/HJI","25,515"
"/tier1/rc/sp/95SimpleStory6","25,512"
"/d/r/ne/2f7","25,507"
"/d/r/ne/1d7","25,456"
"/d/r/tr/39f","25,339"
"/tier1/rc/ne/NewsUKRegionsScotlandHeadlines","25,258"
"/d/r/sp/QH","25,225"
"/d/r/ne/b8","25,031"
"/d/r/tr/41f","25,011"
"/tier1/rc/tr/Ho","24,962"
"/d/r/sp/90","24,905"
"/d/r/tr/413","24,894"
"/d/r/ne/288","24,871"
"/d/r/tr/405","24,785"
"/tier1/rc/sp/100SimpleStory1","24,769"
"/tier1/rc/sp/SportCricketScores","24,662"
"/d/r/tr/404","24,608"
"/d/r/ne/2f8","24,522"
"/d/r/ne/1bf","24,370"
"/d/r/tr/406","24,333"
"/d/r/sp/7f","24,309"
"/d/r/ne/5e","24,268"
"/tier1/rc/en/23SimpleStory1","24,168"
"/d/r/ne/1b6","24,097"
"/tier1/rc/en/23SimpleStory4","23,955"
"/d/r/tr/3fe","23,799"
"/d/r/tr/399","23,770"
"/d/r/ne/IKV","23,741"
"/tier1/rc/en/23SimpleStory3","23,453"
"/d/r/ne/f2","23,396"
"/d/r/tr/3a4","23,372"
"/d/r/ne/e","23,298"
"/d/r/ne/178","23,243"
"/d/r/sp/1f9","23,216"
"/d/r/tr/3fd","23,205"
"/d/r/sp/c9","23,134"
"/tv/rc/tvIp_B2HD","23,059"
"/d/r/ne/1d6","22,998"
"/tier1/rc/en/23SimpleStory2","22,978"
"/d/r/tr/37d","22,860"
"/d/r/sp/QJ","22,838"
"/d/r/tr/40f","22,730"
"/tier1/rc/ne/NewsUKRegionsSouthEast","22,709"
"/b/bridge_R4FM","22,694"
"/d/r/tr/386","22,543"
"/d/r/ne/28f","22,493"
"/d/r/ne/b9","22,443"
"/d/r/tr/41e","22,334"
"/tier1/rc/ne/17SimpleStory1","22,330"
"/tier1/rc/en/23SimpleStory5","22,092"
"/tier1/rc/sp/105SimpleStory0","22,075"
"/tier1/rc/sp/98SimpleStory5","22,037"
"/d/r/ne/182","21,967"
"/d/r/ne/230","21,967"
"/d/r/ne/7d","21,952"
"/d/r/sp/51","21,902"
"/d/r/ne/f4","21,852"
"/d/r/sp/180","21,772"
"/tier1/rc/ne/NewsNewspapersSimpleStory0","21,772"
"/d/r/ne/7a","21,674"
"/d/r/ne/25a","21,577"
"/d/r/ne/1b8","21,457"
"/c/tvIp_R4FM","21,442"
"/d/r/ne/5f","21,405"
"/d/r/sp/17f","21,339"
"/d/r/we/HRI","21,323"
"/tier1/rc/sp/95SimpleStory7","21,255"
"/tier1/rc/sp/105SimpleStory1","21,237"
"/d/r/ne/a3","21,163"
"/d/r/sp/33c","21,130"
"/d/r/sp/6c","21,037"
"/d/r/ne/d","20,975"
"/d/r/sp/HKR","20,949"
"/d/r/sp/15c","20,934"
"/tv/rc/tvIp_B1HD_EN","20,933"
"/d/r/sp/QK","20,925"
"/d/r/sp/2b2","20,862"
"/d/r/tr/3ff","20,782"
"/d/r/ne/177","20,757"
"/d/r/tr/3e3","20,706"
"/tier1/rc/sp/105SimpleStory2","20,704"
"/d/r/ne/7c","20,597"
"/d/r/tr/39a","20,561"
"/d/r/ne/273","20,551"
"/d/r/ne/1ee","20,494"
"/d/r/ne/36b","20,420"
"/tier1/rc/sp/SportCricketHeadlines","20,314"
"/d/r/en/TP","20,270"
"/tier1/rc/sp/SportTennis","20,267"
"/r/apol_ait_launch.rc","20,223"
"/tier1/rc/ne/NewsUKRegionsSouthWest","20,157"
"/tier1/rc/ne/NewsUKRegionsYorkLincs","20,143"
"/tier1/rc/en/23SimpleStory6","20,136"
"/d/r/ne/1ed","20,125"
"/d/r/tr/423","20,125"
"/d/r/ne/ba","20,064"
"/tier1/rc/sp/SportRegions","20,063"
"/tier1/rc/ne/NewsPoliticssub1","20,028"
"/tier1/rc/sp/105SimpleStory3","19,999"
"/d/r/ne/184","19,972"
"/tier1/rc/sp/SportRugbyUnionHeadlines","19,955"
"/d/r/en/99","19,938"
"/tier1/rc/en/EntertainmentLotteryGame1","19,889"
"/tv/rc/tvIp_BNHD","19,854"
"/d/r/ne/194","19,811"
"/d/r/ne/32b","19,674"
"/d/r/ne/1ec","19,553"
"/d/r/sp/31c","19,505"
"/d/r/sp/113","19,459"
"/d/r/ne/259","19,432"
"/d/r/sp/2ca","19,326"
"/tier1/rc/ne/NewsUKRegionsEast","19,290"
"/d/r/en/TO","19,262"
"/d/r/sp/ed","19,114"
"/d/r/ne/IKS","19,044"
"/d/r/sp/QI","19,022"
"/d/r/ne/f","19,012"
"/d/r/sp/1f8","19,008"
"/d/r/sp/1c6","18,903"
"/d/r/ne/231","18,791"
"/c/tvIp_B4","18,747"
"/d/r/tr/38d","18,684"
"/d/r/ne/a4","18,619"
"/d/r/sp/251","18,539"
"/d/r/ne/120","18,523"
"/d/r/sp/336","18,445"
"/d/r/ne/2cf","18,395"
"/d/r/we/HRG","18,374"
"/d/r/ne/274","18,289"
"/d/r/ne/63","18,163"
"/d/r/en/d0","18,092"
"/d/r/ne/290","18,031"
"/tier1/rc/sp/99SimpleStory0","18,030"
"/d/r/tr/39e","18,026"
"/d/r/sp/QM","17,923"
"/c/tv_RB1","17,831"
"/d/r/ne/18d","17,787"
"/tier1/rc/ne/16SimpleStory2","17,755"
"/d/r/ne/7e","17,750"
"/tier1/rc/sp/112SimpleStory1","17,691"
"/d/r/en/18f","17,580"
"/d/r/ne/20a","17,519"
"/d/r/ne/196","17,447"
"/d/r/ne/25b","17,414"
"/d/r/ne/20b","17,406"
"/d/r/tr/3f9","17,403"
"/d/r/en/9a","17,385"
"/d/r/sp/1cb","17,364"
"/d/r/sp/2c7","17,364"
"/d/r/tr/38f","17,267"
"/tier1/rc/en/04SimpleStory0","17,267"
"/d/r/tr/414","17,257"
"/d/r/ne/2ce","17,129"
"/d/r/ne/b6","17,004"
"/d/r/sp/QQ","16,979"
"/d/r/en/2e9","16,976"
"/d/r/ne/232","16,968"
"/d/r/ne/a2","16,958"
"/d/r/ne/2d0","16,896"
"/tier1/rc/we/weatherdurationmenu3","16,885"
"/tier1/rc/sp/97SimpleStory9","16,873"
"/tier1/rc/ne/15SimpleStory5","16,866"
"/c/tvIp_R5LI","16,839"
"/d/r/tr/397","16,771"
"/d/r/tr/3af","16,753"
"/d/r/ne/267","16,476"
"/tier1/rc/en/23SimpleStory7","16,465"
"/d/r/tr/39b","16,267"
"/d/r/ne/1b3","16,248"
"/d/r/tr/388","16,241"
"/d/r/sp/153","16,204"
"/d/r/sp/350","16,173"
"/d/r/ne/31e","16,158"
"/tier1/rc/sp/108SimpleStory1","16,158"
"/d/r/ne/291","16,133"
"/d/r/tr/37c","16,126"
"/tier1/rc/ne/NewsUKRegionsSouth","16,099"
"/d/r/sp/8b","16,062"
"/d/r/ne/17c","16,028"
"/d/r/ne/IJI","15,977"
"/tier1/rc/sp/95SimpleStory8","15,904"
"/d/r/tr/37e","15,837"
"/tier1/rc/tr/rem0","15,790"
"/d/r/sp/c4","15,779"
"/tier1/rc/sp/SportTennisHeadlines","15,730"
"/d/r/ne/IJG","15,655"
"/tier1/rc/we/weatherdurationmenu7","15,652"
"/d/r/en/148","15,604"
"/d/r/sp/80","15,603"
"/svs/rc/menu","15,595"
"/tier1/rc/sp/105SimpleStory4","15,503"
"/d/r/ne/195","15,274"
"/d/r/tr/39d","15,270"
"/d/r/ne/2b3","15,254"
"/d/r/sp/HJM","15,229"
"/tier1/rc/sp/100SimpleStory2","15,229"
"/d/r/sp/115","15,226"
"/d/r/tr/417","15,207"
"/d/r/tr/38c","15,133"
"/d/r/tr/38e","15,004"
"/tier1/rc/ne/FreeSatNewsUKRegionsWalesHeadlinesStory0","14,998"
"/d/r/ne/185","14,967"
"/tier1/rc/ne/NewsTechnologysub1","14,952"
"/d/r/sp/HLM","14,943"
"/d/r/ne/a1","14,810"
"/d/r/sp/HJO","14,803"
"/d/r/ne/17e","14,719"
"/d/r/ne/233","14,714"
"/d/r/ne/1f3","14,610"
"/d/r/ne/a5","14,593"
"/tier1/rc/we/weathermap5day3","14,548"
"/tier1/rc/ne/NewsUKRegionsWestMidlands","14,543"
"/d/r/sp/92","14,524"
"/d/r/ne/2c2","14,457"
"/d/r/ne/17d","14,358"
"/d/r/ne/1f2","14,340"
"/d/r/ne/65","14,267"
"/d/r/tr/400","14,262"
"/d/r/ne/292","14,210"
"/d/r/tr/411","14,164"
"/tier1/rc/sp/SportMotorSportResults","14,106"
"/tier1/rc/ne/FreeSatNewsUKRegionsWalesHeadlinesStory4","14,094"
"/d/r/ne/308","14,091"
"/d/r/ne/18","14,045"
"/tier1/rc/ne/FreeSatNewsUKRegionsWalesHeadlinesStory3","14,027"
"/d/r/en/a9","14,008"
"/tier1/rc/we/weatherdurationmenu6","13,940"
"/tier1/rc/sp/99SimpleStory1","13,887"
"/d/r/ne/240","13,881"
"/d/r/tr/3ac","13,800"
"/tier1/rc/ne/FreeSatNewsUKRegionsWalesHeadlinesStory1","13,798"
"/d/r/tr/387","13,776"
"/tier1/rc/ne/FreeSatNewsUKRegionsWalesHeadlinesStory2","13,766"
"/tier1/rc/sp/SportOtherSportSport5Headlines","13,760"
"/d/r/sp/1d4","13,725"
"/d/r/ne/2bc","13,646"
"/tier1/rc/we/weathermap5day7","13,590"
"/tier1/rc/we/weathersummarymenu","13,516"
"/tier1/rc/sp/99SimpleStory4","13,484"
"/tier1/rc/ne/NewsUKRegionsScotlandHeadlinessub1","13,474"
"/d/r/ne/209","13,432"
"/tier1/rc/ne/FreeSatNewsUKRegionsWalesHeadlinesStory5","13,413"
"/d/r/ne/a6","13,408"
"/tier1/rc/ne/15SimpleStory3","13,316"
"/d/r/sp/1cc","13,305"
"/tier1/rc/ne/15SimpleStory2","13,297"
"/d/r/ne/13a","13,296"
"/tier1/rc/ne/NewsUKRegionsWalesHeadlinessub1","13,269"
"/d/r/sp/c5","13,249"
"/tier1/rc/ne/15SimpleStory4","13,233"
"/d/r/sp/12","13,210"
"/tier1/rc/ne/NewsUKRegionsLondon","13,209"
"/tier1/rc/sp/99SimpleStory6","13,185"
"/d/r/ne/268","13,178"
"/tier1/rc/ne/FreeSatNewsUKRegionsWalesHeadlinesStory6","13,144"
"/d/r/sp/94","13,087"
"/tier1/rc/ne/FreeSatNewsUKRegionsScotlandHeadlinesStory2","13,050"
"/d/r/ne/11f","13,049"
"/c/tvIp_B2_SC","13,038"
"/tier1/rc/ne/16SimpleStory6","13,033"
"/tier1/rc/ne/FreeSatNewsUKRegionsWalesHeadlinesStory7","13,031"
"/tier1/rc/ne/FreeSatNewsUKRegionsScotlandHeadlinesStory0","13,028"
"/tier1/rc/en/23SimpleStory8","12,991"
"/tier1/rc/ne/FreeSatNewsUKRegionsScotlandHeadlinesStory3","12,985"
"/tier1/rc/ne/FreeSatNewsUKRegionsScotlandHeadlinesStory4","12,943"
"/tier1/rc/sp/SportGolf","12,923"
"/tier1/rc/ne/NewsUKRegionsNorthWestCumbria","12,863"
"/d/r/ne/17","12,811"
"/tier1/rc/sp/98SimpleStory6","12,806"
"/tier1/rc/sp/99SimpleStory3","12,802"
"/d/r/ne/1f1","12,775"
"/tier1/rc/ne/FreeSatNewsUKRegionsScotlandHeadlinesStory1","12,761"
"/d/r/sp/c6","12,700"
"/d/r/ne/30a","12,632"
"/tier1/rc/we/weatherdurationmenu4","12,609"
"/tier1/rc/ne/FreeSatNewsUKRegionsScotlandHeadlinesStory5","12,608"
"/tier1/rc/ne/NewsUKRegionsNorthWestLancashire","12,585"
"/tier1/rc/ne/FreeSatNewsUKRegionsWalesHeadlinesStory8","12,572"
"/d/r/ne/64","12,559"
"/tier1/rc/ne/NewsUKRegionsNorthWestManchester","12,541"
"/d/r/ne/b5","12,527"
"/d/r/sp/c8","12,501"
"/b/bridge_R3","12,477"
"/tier1/rc/sp/99SimpleStory5","12,418"
"/d/r/ne/260","12,407"
"/d/r/sp/26c","12,354"
"/d/r/sp/c7","12,350"
"/tier1/rc/ne/FreeSatNewsUKRegionsScotlandHeadlinesStory6","12,335"
"/d/r/sp/26d","12,331"
"/d/r/sp/26b","12,330"
"/tier1/rc/ne/NewsHealthsub1","12,320"
"/d/r/sp/14e","12,310"
"/tier1/rc/ne/FreeSatNewsUKRegionsScotlandHeadlinesStory7","12,290"
"/d/r/sp/121","12,275"
"/tier1/rc/ne/FreeSatNewsUKRegionsWalesHeadlinesStory9","12,257"
"/d/r/ne/208","12,218"
"/d/r/ne/a7","12,217"
"/tier1/rc/ne/10SimpleStory12","12,206"
"/d/r/tr/3aa","12,190"
"/tier1/rc/sp/SportRugbyUnionScores","12,175"
"/d/r/ne/25f","12,173"
"/d/r/ne/11e","12,121"
"/d/r/en/190","12,070"
"/tier1/rc/sp/100SimpleStory3","12,035"
"/d/r/sp/f9","12,018"
"/tier1/rc/ne/NewsSciTechsub1","12,017"
"/d/r/sp/HJL","11,986"
"/tier1/rc/ne/FreeSatNewsUKRegionsScotlandHeadlinesStory8","11,979"
"/tier1/rc/ne/NewsUKRegionsEastMidlands","11,968"
"/d/r/ne/2a7","11,958"
"/d/r/sp/ee","11,946"
"/tier1/rc/en/EntertainmentLotteryGame2","11,909"
"/d/r/ne/261","11,879"
"/tier1/rc/we/weathermap5day6","11,872"
"/d/r/we/HRH","11,834"
"/d/r/ne/2da","11,808"
"/b/bridge_CBBC","11,796"
"/tier1/rc/ne/18SimpleStory4","11,783"
"/d/r/ne/269","11,756"
"/d/r/ne/19","11,727"
"/d/r/sp/2a2","11,687"
"/d/r/sp/19b","11,667"
"/d/r/ne/331","11,641"
"/tier1/rc/tr/mom0","11,637"
"/d/r/sp/QO","11,546"
"/tier1/rc/ne/FreeSatNewsUKRegionsScotlandHeadlinesStory9","11,537"
"/tier1/rc/ne/NewsUKRegionsSouthEastKent","11,469"
"/d/r/ne/46","11,464"
"/d/r/sp/QP","11,459"
"/tier1/rc/ne/NewsUKRegionsNorthWestLiverpool","11,408"
"/d/r/sp/235","11,387"
"/d/r/sp/f8","11,384"
"/tier1/rc/we/weathermap24hour3","11,375"
"/tv/rc/tvIp_B1HD_WA","11,361"
"/tier1/rc/we/weatherdurationmenu2","11,344"
"/tier1/rc/sp/99SimpleStory2","11,320"
"/d/r/sp/294","11,319"
"/tier1/rc/ne/NewsUKRegionsNorthernIreland","11,286"
"/d/r/sp/324","11,241"
"/tv/rc/bridge_B1HD_NI","11,216"
"/d/r/sp/19a","11,049"
"/d/r/en/a8","10,976"
"/tier1/rc/ne/18SimpleStory3","10,932"
"/b/bridge_SCOT","10,921"
"/d/r/we/HRK","10,891"
"/d/r/ne/b4","10,881"
"/d/r/tr/40d","10,879"
"/d/r/tr/3a2","10,812"
"/tier1/rc/ne/NewsUKRegionsNorthEast","10,794"
"/d/r/ne/2d5","10,782"
"/tier1/rc/sp/112SimpleStory2","10,769"
"/d/r/sp/fa","10,716"
"/tier1/rc/ne/18SimpleStory5","10,712"
"/d/r/ne/26a","10,709"
"/d/r/ne/309","10,698"
"/tier1/rc/sp/SportRugbyLeague","10,696"
"/tier1/rc/en/05SimpleStory0","10,685"
"/tier1/rc/we/weathermap5day4","10,617"
"/c/tvIp_B1HD_SC","10,606"
"/tv/rc/bridge_BN","10,561"
"/tier1/rc/ne/21SimpleStory1","10,544"
"/d/r/sp/19c","10,532"
"/tier1/rc/we/weatherdurationmenu5","10,500"
"/tier1/rc/ne/18SimpleStory0","10,461"
"/tier1/rc/ne/15SimpleStory6","10,460"
"/d/r/sp/124","10,439"
"/d/r/sp/10b","10,432"
"/tier1/rc/ne/21SimpleStory0","10,429"
"/tier1/rc/ne/18SimpleStory2","10,387"
"/tier1/rc/ne/20SimpleStory1","10,264"
"/d/r/sp/QL","10,262"
"/d/r/sp/1fe","10,253"
"/tier1/rc/ne/15SimpleStory7","10,250"
"/d/r/tr/409","10,249"
"/tier1/rc/ne/18SimpleStory6","10,242"
"/d/r/en/205","10,214"
"/tv/rc/bridge_B2_WA","10,162"
"/d/r/sp/30","10,079"
"/tier1/rc/ne/18SimpleStory1","10,032"
"/tier1/rc/we/weathermap24hour7","10,006"
"/tier1/rc/ne/21SimpleStory2","10,000"
"/tier1/rc/ne/20SimpleStory0","9,994"
"/tv/rc/bridge_B4HD","9,994"
"/d/r/sp/332","9,981"
"/d/r/ne/3f","9,946"
"/d/r/sp/HLN","9,924"
"/tier1/rc/ne/18SimpleStory7","9,907"
"/d/r/sp/HKT","9,878"
"/d/r/sp/1da","9,844"
"/tier1/rc/we/weathermap5day2","9,830"
"/d/r/sp/36a","9,813"
"/tier1/rc/we/weatherworldmenu","9,791"
"/tier1/rc/ne/NewsUKRegionsSouthWestDevon","9,730"
"/d/r/en/aa","9,725"
"/d/r/ne/138","9,718"
"/d/r/ne/d7","9,686"
"/d/r/sp/HLQ","9,642"
"/d/r/ne/137","9,626"
"/d/r/sp/11","9,598"
"/d/r/tr/412","9,589"
"/tier1/rc/sp/108SimpleStory2","9,577"
"/d/r/sp/1ff","9,488"
"/tier1/rc/sp/98SimpleStory7","9,476"
"/tier1/rc/ne/21SimpleStory3","9,417"
"/d/r/ne/139","9,408"
"/tier1/rc/we/weathermap24hour6","9,403"
"/d/r/tr/3ee","9,384"
"/d/r/en/191","9,363"
"/tier1/rc/ne/NewsUKRegionsSouthWestCornwall","9,357"
"/d/r/ne/2a6","9,277"
"/d/r/sp/93","9,254"
"/tier1/rc/ne/NewsUKRegionsSouthEastSurrey","9,239"
"/d/r/tr/40e","9,185"
"/d/r/ne/38","9,183"
"/tier1/rc/ne/20SimpleStory2","9,170"
"/d/r/sp/2c9","9,166"
"/tier1/rc/ne/21SimpleStory4","9,147"
"/d/r/ne/40","9,053"
"/tv/rc/tvIp_B1HD_SC","8,966"
"/tier1/rc/sp/SportOtherSportSport2Headlines","8,957"
"/tier1/rc/we/weathermap5day5","8,947"
"/d/r/ne/42","8,928"
"/d/r/ne/41","8,927"
"/tier1/rc/ne/18SimpleStory8","8,924"
"/tv/rc/bridge_B2_SC","8,888"
"/d/r/sp/222","8,848"
"/d/r/ne/48","8,821"
"/tier1/rc/sp/107SimpleStory0","8,799"
"/tier1/rc/ne/NewsUKRegionsEastNorfolk","8,776"
"/tier1/rc/ne/NewsUKRegionsSouthHampshireAndIow","8,754"
"/tier1/rc/sp/SportFootballTablessub1","8,699"
"/tier1/rc/ne/NewsUKRegionsNorthEastTyne","8,696"
"/d/r/sp/8d","8,686"
"/tier1/rc/we/weathersummarytext2","8,634"
"/tier1/rc/ne/NewsUKRegionsYorkLincsLeedsAndWestYorks","8,628"
"/tier1/rc/ne/NewsUKRegionsSouthDorset","8,621"
"/b/bridge_CBBCHD","8,614"
"/d/r/ne/ff","8,606"
"/d/r/sp/369","8,562"
"/tier1/rc/ne/NewsUKRegionsYorkLincsSheffieldAndSouthYorks","8,546"
"/d/r/we/HRJ","8,545"
"/tier1/rc/we/weathersummarytext1","8,537"
"/tier1/rc/sp/114SimpleStory0","8,509"
"/tier1/rc/sp/100SimpleStory4","8,497"
"/tier1/rc/ne/NewsUKRegionsEastEssex","8,481"
"/d/r/sp/2d8","8,476"
"/d/r/ne/2a8","8,467"
"/tier1/rc/tr/ram0","8,459"
"/tier1/rc/ne/20SimpleStory4","8,456"
"/tier1/rc/sp/115SimpleStory0","8,456"
"/tier1/rc/sp/SportRugbyUnionHeadlinessub1","8,407"
"/tier1/rc/we/weathersummarytext3","8,373"
"/d/r/tr/421","8,364"
"/tier1/rc/ne/NewsUKRegionsWestMidlandsBirmAndBlack","8,340"
"/d/r/tr/40a","8,331"
"/b/bridge_R1","8,310"
"/d/r/sp/298","8,310"
"/tier1/rc/we/weatherworld1","8,285"
"/tier1/rc/ne/16SimpleStory7","8,283"
"/tier1/rc/en/23SimpleStory9","8,223"
"/tier1/rc/ne/20SimpleStory3","8,218"
"/d/r/ne/d6","8,203"
"/d/r/sp/HJP","8,194"
"/tier1/rc/sp/SportRugbyLeagueHeadlines","8,170"
"/tier1/rc/ne/21SimpleStory5","8,169"
"/tier1/rc/ne/22SimpleStory0","8,111"
"/tier1/rc/we/weathermap24hour4","8,038"
"/tier1/rc/sp/SportMotorSportStandings","7,968"
"/tier1/rc/ne/NewsUKRegionsYorkLincsYorkAndNorthYorks","7,890"
"/tier1/rc/sp/100SimpleStory5","7,815"
"/d/r/sp/13","7,782"
"/d/r/ne/1a9","7,776"
"/tier1/rc/ne/22SimpleStory2","7,762"
"/c/tvIp_R3","7,750"
"/d/r/ne/2f0","7,748"
"/d/r/ne/d5","7,744"
"/tier1/rc/ne/NewsUKRegionsEastSuffolk","7,728"
"/tier1/rc/ne/18SimpleStory9","7,698"
"/d/r/en/192","7,592"
"/tier1/rc/ne/22SimpleStory1","7,566"
"/tier1/rc/sp/SportMotorSportCalendar","7,564"
"/d/r/sp/122","7,555"
"/b/bridge_R5SX","7,520"
"/tier1/rc/sp/114SimpleStory1","7,512"
"/d/r/en/193","7,507"
"/d/r/sp/10a","7,487"
"/tier1/rc/ne/21SimpleStory6","7,482"
"/d/r/sp/100","7,480"
"/tier1/rc/sp/SportOtherSportSport4","7,454"
"/tier1/rc/tr/rem1","7,445"
"/tier1/rc/ne/22SimpleStory3","7,371"
"/tier1/rc/ne/NewsUKRegionsLondonsub1","7,371"
"/d/r/sp/189","7,355"
"/tier1/rc/ne/NewsUKRegionsSouthWestBristol","7,354"
"/c/tvIp_R1","7,342"
"/b/bridge_R4EX","7,298"
"/tier1/rc/we/weathermap24hour2","7,287"
"/tier1/rc/ne/NewsUKRegionsEastBedsHertsAndBucks","7,263"
"/tier1/rc/sp/124SimpleStory0","7,253"
"/tier1/rc/ne/22SimpleStory4","7,250"
"/tier1/rc/we/weatherdurationmenu1","7,236"
"/tier1/rc/ne/NewsUKRegionsSouthWestSomerset","7,154"
"/tier1/rc/ne/NewsUKRegionsYorkLincsLincolnshire","7,150"
"/tier1/rc/we/weathermap24hour5","7,137"
"/d/r/sp/366","7,117"
"/d/r/ne/47","7,100"
"/tier1/rc/sp/105SimpleStory5","7,080"
"/radio/rc/tv_R2","7,038"
"/tier1/rc/sp/SportTennisResults","6,985"
"/d/r/sp/234","6,966"
"/tier1/rc/sp/SportOtherSportSport4Headlines","6,959"
"/tier1/rc/ne/20SimpleStory5","6,942"
"/tier1/rc/we/weathersummarytable","6,920"
"/d/r/tr/410","6,905"
"/tier1/rc/ne/NewsUKRegionsScotlandEdinburghEastAndFife","6,899"
"/tier1/rc/sp/SportRegionalScotland","6,841"
"/d/r/tr/396","6,832"
"/d/r/sp/50","6,800"
"/d/r/sp/HJG","6,772"
"/tier1/rc/ne/21SimpleStory7","6,751"
"/tier1/rc/ne/NewsUKRegionsNorthEastTees","6,750"
"/tier1/rc/sp/114SimpleStory2","6,713"
"/d/r/tr/39c","6,569"
"/d/r/tr/420","6,564"
"/tier1/rc/sp/SportTennisResultsMen","6,560"
"/tier1/rc/ne/16SimpleStory9","6,559"
"/tier1/rc/ne/22SimpleStory5","6,516"
"/c/tvIp_CBBC","6,491"
"/d/r/sp/1e5","6,473"
"/d/r/ne/fd","6,470"
"/tier1/rc/sp/107SimpleStory1","6,441"
"/d/r/sp/2","6,400"
"/tier1/rc/sp/SportCricketHeadlinessub1","6,399"
"/tier1/rc/ne/NewsUKRegionsSouthEastSussex","6,383"
"/tier1/rc/ne/32SimpleStory0","6,379"
"/tier1/rc/ne/29SimpleStory0","6,369"
"/tier1/rc/ne/NewsUKRegionsEastCambridgeshire","6,368"
"/d/r/sp/24e","6,345"
"/c/tvIp_B2_WA","6,343"
"/tier1/rc/sp/114SimpleStory3","6,340"
"/tier1/rc/ne/NewsUKRegionsYorkLincsHumberside","6,339"
"/d/r/sp/HLT","6,278"
"/tier1/rc/sp/115SimpleStory1","6,269"
"/tier1/rc/sp/98SimpleStory8","6,220"
"/tier1/rc/ne/NewsUKRegionsScotlandHighlandsAndIslands","6,164"
"/d/r/sp/19d","6,109"
"/b/bridge_R6MU","6,041"
"/tier1/rc/sp/114SimpleStory4","6,035"
"/tier1/rc/ne/22SimpleStory6","6,034"
"/tier1/rc/ne/NewsUKRegionsEastMidlandsDerby","6,022"
"/tier1/rc/ne/73SimpleStory0","6,012"
"/tier1/rc/ne/20SimpleStory6","6,005"
"/d/r/tr/3a8","5,962"
"/c/tvIp_B1HD_WA","5,947"
"/tier1/rc/sp/124SimpleStory1","5,932"
"/d/r/sp/19e","5,931"
"/d/r/ne/fc","5,930"
"/d/r/ne/1cf","5,916"
"/d/r/sp/e7","5,908"
"/d/r/sp/4","5,880"
"/tv/rc/tv_B1_EN","5,879"
"/tier1/rc/ne/31SimpleStory0","5,856"
"/tier1/rc/ne/32SimpleStory1","5,856"
"/d/r/sp/299","5,850"
"/tier1/rc/ne/73SimpleStory1","5,807"
"/tier1/rc/ne/NewsUKRegionsSouthWestWiltshire","5,799"
"/tier1/rc/we/weathermap5day1","5,774"
"/d/r/tr/3e5","5,771"
"/c/tv_BN","5,756"
"/d/r/sp/1","5,755"
"/d/r/sp/1a8","5,749"
"/tier1/rc/sp/SportRegionssub1","5,748"
"/tier1/rc/ne/NewsUKRegionsSouthWestGloucestershire","5,741"
"/d/r/sp/102","5,733"
"/tier1/rc/ne/22SimpleStory7","5,704"
"/tier1/rc/ne/30SimpleStory0","5,701"
"/tier1/rc/ne/73SimpleStory2","5,677"
"/tier1/rc/ne/73SimpleStory3","5,647"
"/tier1/rc/ne/73SimpleStory4","5,645"
"/d/r/sp/5","5,642"
"/d/r/sp/2ac","5,551"
"/tier1/rc/ne/NewsUKRegionsWestMidlandsStokeAndStaffordshire","5,547"
"/d/r/ne/fb","5,531"
"/c/tvIp_R4EX","5,519"
"/d/r/sp/6","5,504"
"/tier1/rc/ne/32SimpleStory2","5,504"
"/d/r/sp/300","5,481"
